"","pano_id","date","status","SegID","type","azimuth","point_id","sequence_id","SegAzi","LR","x_coord","y_coord"
"165","xM0K8Tl0_QRZqeJzyxRnLg","2020-01","OK",566,"dense",320.478458319919,"17354-17355",14.5,50.4832903251029,"T",-84.3843528211145,33.8018383776577
"166","Epf8j0pOeoZJJr2xFQIUSQ","2020-01","OK",566,"dense",320.478458319657,"17356-17357",16.5,50.4832903251029,"T",-84.3842692633437,33.8018955329732
"167","4uoc9W_5Mj4Dy-G3HVJdMQ","2020-01","OK",566,"dense",320.478458319919,"17358-17359",18.5,50.4832903251029,"T",-84.3841857210813,33.8019526776805
"168","IpkJvmXFWFh_SBOsLTIdXw","2020-01","OK",566,"dense",320.478458319657,"17360-17361",20.5,50.4832903251029,"T",-84.3841021632439,33.8020098330414
"169","p9jGWYtm77w_nzu0GAnnfw","2020-01","OK",566,"dense",320.478458319919,"17362-17363",22.5,50.4832903251029,"T",-84.3840269886483,33.8020612740792
"170","66-svCUnTTqqye_b12kvTA","2020-01","OK",566,"dense",320.478458320089,"17364-17365",24.5,50.4832903251029,"T",-84.3839434602692,33.8021184592771
"171","wym-7-5yUvRjCmrvoOLpSg","2020-01","OK",566,"dense",320.478458319919,"17366-17367",26.5,50.4832903251029,"T",-84.3838515210147,33.802181377726
"172","P9wNS5tfgGsDex3cr00EWA","2020-01","OK",566,"dense",320.478458319657,"17368-17369",28.5,50.4832903251029,"T",-84.3837679630442,33.802238533178
"173","JV1HLpIHZGsJGYJaSyoZ3A","2020-01","OK",566,"dense",320.478458319919,"17370",30,50.4832903251029,"T",-84.3836760665032,33.8023013946173
"174","AfnrwDbmfKBknJaH-XA3SA","2020-01","OK",566,"dense",320.494796190796,"17371-17372-17373",32,50.4832903251029,"T",-84.3835872553916,33.8023633238421
"175","Z86A3m7rCrTldfp0jK1olg","2020-01","OK",566,"dense",320.494796190828,"17374-17375",34.5,50.4832903251029,"T",-84.383496306555,33.8024271566249
"176","mcTORiLja7Hy9NIAE42wUQ","2020-01","OK",566,"dense",320.494796190558,"17376-17377",36.5,50.4832903251029,"T",-84.383416322363,33.8024806312377
"177","0PDOMdSmJksdz-34xu8Shw","2020-01","OK",566,"dense",320.494796191273,"17378-17379",38.5,50.4832903251029,"T",-84.3833279,33.8025372
"178","7G9K1tcxfYv6lpLvybSDpQ","2020-01","OK",566,"dense",320.494796190382,"17380",40,50.4832903251029,"T",-84.3832462147343,33.802581288405
"179","WtUDhbTR2e0zNB6q6T1hew","2020-01","OK",566,"intersection",5.47845831985462,"102221",1,50.4832903251029,"I",-84.3848959,33.8014668
"180","WtUDhbTR2e0zNB6q6T1hew","2020-01","OK",566,"intersection",95.4784583198546,"102221",1,50.4832903251029,"I",-84.3848959,33.8014668
"181","qIiLKu3I79rVNrYibrdSsw","2020-01","OK",566,"intersection",185.494796190806,"102222",1000,50.4832903251029,"I",-84.383156492901,33.8026297144786
"182","qIiLKu3I79rVNrYibrdSsw","2020-01","OK",566,"intersection",275.494796190806,"102222",1000,50.4832903251029,"I",-84.383156492901,33.8026297144786
"183","TIXPqL37kSokQuQCoHBRVA","2020-03","OK",1702,"dense",270.727455681362,"52125-52126",5.5,1.67380961369001,"L",-84.4140475988018,33.760581363445
"184","v2bjB1odAwGNkpiaTZofIQ","2020-03","OK",1702,"dense",270.727455681357,"52127-52128",7.5,1.67380961369001,"L",-84.4140452694484,33.7606804174916
"185","Vd54nXkij_yRMnksALAqtQ","2020-03","OK",1702,"dense",270.727455681362,"52129-52130",9.5,1.67380961369001,"L",-84.4140431494721,33.7607711725986
"186","fvaofDjehNO1ElmfVpmbVQ","2020-03","OK",1702,"dense",270.727455681357,"52131-52132",11.5,1.67380961369001,"L",-84.414041025427,33.7608610571344
"187","qFxlzTKblN8weRXHM2TteQ","2020-03","OK",1702,"dense",270.727455681362,"52133-52134",13.5,1.67380961369001,"L",-84.4140388762811,33.7609509714033
"188","4Eh7XGCjVxxbftymTZUn-g","2020-03","OK",1702,"dense",270.727455681127,"52135-52136-52137",16,1.67380961369001,"L",-84.414036784897,33.7610394561462
"189","qWMfU_leDB805z49SWoSRg","2020-03","OK",1702,"dense",270.727455682057,"52138",18,1.67380961369001,"L",-84.4140336,33.7611758
"190","nvdUcxe-olnS2xUMYtU5Kw","2020-03","OK",1702,"dense",287.946750460353,"52139",19,1.67380961369001,"L",-84.4140196309162,33.7612192404436
"191","XewT7OY4dLWJq5-RBwppWQ","2020-03","OK",1702,"dense",300.097781677183,"52140-52141",20.5,1.67380961369001,"L",-84.4139698941932,33.7613121964658
"192","nAZI3KTv2wQRWFZNo3WE4A","2020-03","OK",1702,"dense",294.152364121064,"52142-52143",22.5,1.67380961369001,"L",-84.4139139,33.761395
"193","ic4US6TotA2RkPWxj3X92g","2020-03","OK",1702,"dense",271.71196961399,"52144",24,1.67380961369001,"L",-84.4138878,33.7614944
"194","vJpJQ4ma7JKgSOqnWjb2dw","2020-03","OK",1702,"dense",271.711969613979,"52145-52146",25.5,1.67380961369001,"L",-84.4138848500468,33.7615842985737
"195","0L2AaGTBs1e5ZqRB_pBxQw","2020-03","OK",1702,"dense",271.711969613295,"52147-52148",27.5,1.67380961369001,"L",-84.4138819000936,33.7616741971473
"196","p7VaENhveFfOHAyJiXZMwQ","2020-03","OK",1702,"dense",271.71196961399,"52149-52150",29.5,1.67380961369001,"L",-84.4138789501404,33.761764095721
"197","E0NwAvx3_0sJXCG2R11AoQ","2020-03","OK",1702,"dense",271.711969613969,"52151",31,1.67380961369001,"L",-84.413876,33.761854
"198","x0jTejhUS1nqRQ9BgGfSBg","2020-03","OK",1702,"dense",270.137388128222,"52152-52153",32.5,1.67380961369001,"L",-84.413876,33.7618989660097
"199","-BV6kiw2VhEuWeTn5fDM2g","2020-03","OK",1702,"dense",270.137388127542,"52154-52155",34.5,1.67380961369001,"L",-84.413876,33.7619888980292
"200","gOaoeeBi3yImWi4IIiAWEQ","2020-03","OK",1702,"dense",270.137388128222,"52156-52157",36.5,1.67380961369001,"L",-84.413876,33.7620788300486
"201","ZS4gV41i4KDuy_M_Df-2uA","2020-03","OK",1702,"dense",270.137388127543,"52158-52159",38.5,1.67380961369001,"L",-84.413876,33.762168762068
"202","qbW1HX03s7a_HiS193AytQ","2020-03","OK",1702,"dense",270.137388128222,"52160-52161",40.5,1.67380961369001,"L",-84.413876,33.7622586940874
"203","A6Z_g803A3nbf2OVwjjiIA","2020-03","OK",1702,"dense",270.137388128221,"52162-52163",42.5,1.67380961369001,"L",-84.413876,33.7623486261069
"204","6bLJg0yWucgelICoVqf1Qw","2020-03","OK",1702,"dense",270.137388127543,"52164-52165",44.5,1.67380961369001,"L",-84.413876,33.7624385581263
"205","MMoiLhHEk6jqsCohQkYqPA","2020-03","OK",1702,"dense",270.137388128222,"52166-52167",46.5,1.67380961369001,"L",-84.413876,33.7625284901457
"206","g4_aZod6ZAf0iRC5xQ6bZA","2020-03","OK",1702,"dense",270.137388127543,"52168-52169",48.5,1.67380961369001,"L",-84.413876,33.7626184660097
"207","4AYlRWQZ6JTTt2rK-Sku3Q","2020-03","OK",1702,"dense",270.137388128221,"52170-52171",50.5,1.67380961369001,"L",-84.413876,33.7627083980291
"208","uAx-nqy1sdK071aNlPXlvQ","2020-03","OK",1702,"dense",270.137388128222,"52172-52173",52.5,1.67380961369001,"L",-84.413876,33.7628365
"209","K5oTL6IWl0DMpbXbXgT36w","2020-03","OK",1702,"dense",270.137388127543,"52174-52175",54.5,1.67380961369001,"L",-84.413876,33.7628869180758
"210","Jmt1hWCoXek6DTrVqfO68w","2020-03","OK",1702,"dense",270.137388128221,"52176-52177",56.5,1.67380961369001,"L",-84.413876,33.7629763359228
"211","6PISvZj3nucJw3a8qMUMqQ","2020-03","OK",1702,"dense",270.137388128222,"52178-52179",58.5,1.67380961369001,"L",-84.413876,33.7630624945474
"212","Nnat0BhduQl_OLWOYx8lSg","2020-03","OK",1702,"dense",270.137388127543,"52180-52181",60.5,1.67380961369001,"L",-84.413876,33.76316025527
"213","buoQmzpN-zxVyyXWmiTyVA","2020-03","OK",1702,"dense",270.137388128221,"52182-52183-52184",63,1.67380961369001,"L",-84.413876,33.7632744220307
"214","j0RyzQ2_guQsyUi9r7UEMw","2020-03","OK",1702,"dense",270.137388127543,"52185-52186",65.5,1.67380961369001,"L",-84.413876,33.7633613513789
"215","_HtqMbD2iHejoQPcHCPUvg","2019-10","OK",1702,"dense",271.028206827898,"52187",67,1.67380961369001,"L",-84.4138754984386,33.7634759763836
"216","3ledQaf7xZlTuWbgodlnjQ","2019-10","OK",1702,"dense",271.028206828359,"52188-52189-52190",69,1.67380961369001,"L",-84.4138734921931,33.7635838819178
"217","0q9OmoLhlnv8gv90bpuUdw","2019-10","OK",1702,"dense",271.028206828584,"52191-52192",71.5,1.67380961369001,"L",-84.4138714859476,33.763691787452
"218","_jsSJbdBnl7-b3bf7v7Ljw","2019-10","OK",1702,"dense",271.028206828355,"52193-52194-52195",74,1.67380961369001,"L",-84.4138694797021,33.7637996929862
"219","iZXdIP42ntPiZSfCZV7GeQ","2019-10","OK",1702,"dense",271.028206828584,"52196-52197",76.5,1.67380961369001,"L",-84.4138675901649,33.7639008762764
"220","esS5fGGFLHHkMhqqQzUCmA","2019-10","OK",1702,"dense",271.028206827904,"52198-52199",78.5,1.67380961369001,"L",-84.4138657207694,33.7639997892898
"221","CrI2NaW9HJn4acvd05bLYA","2019-10","OK",1702,"dense",271.028206828584,"52200-52201",80.5,1.67380961369001,"L",-84.4138638748022,33.7640987607764
"222","LNA8jhgkvqoDv75w3jKowg","2019-10","OK",1702,"dense",271.028206827904,"52202-52203",82.5,1.67380961369001,"L",-84.4138622244066,33.7641886823292
"223","KO3zqJcQMS1XImaJaq5ZEw","2019-10","OK",1702,"dense",271.028206828584,"52204-52205",84.5,1.67380961369001,"L",-84.4138605584475,33.7642785605669
"224","h9_776q2_N6YXVzdUvCbWA","2019-10","OK",1702,"dense",271.028206828355,"52206-52207-52208",87,1.67380961369001,"L",-84.413858707032,33.7643774738142
"225","-PXMtTTLYHSydjUX3jbVWg","2019-10","OK",1702,"dense",271.028206828584,"52209-52210",89.5,1.67380961369001,"L",-84.413857023927,33.7644673949481
"226","F79ZB3x0EhzulvUjwTsHcw","2019-10","OK",1702,"dense",271.028206827904,"52211-52212",91.5,1.67380961369001,"L",-84.413855340822,33.764557316082
"227","hrvljmiQwI-I8LlU4Fy6zg","2019-10","OK",1702,"dense",271.028206828584,"52213-52214",93.5,1.67380961369001,"L",-84.4138529844751,33.7646832056694
"228","jJW0Fr8q8zlAWoyPHes7GA","2019-10","OK",1702,"dense",271.028206828584,"52215-52216",95.5,1.67380961369001,"L",-84.4138513013701,33.7647731268033
"229","whGssfhd-7fgyKT5GMDyUw","2019-10","OK",1702,"dense",271.028206827904,"52217-52218",97.5,1.67380961369001,"L",-84.4138499796835,33.7648451372424
"230","QNeePudJJ-dEHrRVbc3hMg","2019-10","OK",1702,"dense",271.028206829269,"52219",99,1.67380961369001,"L",-84.4138484943275,33.7649260666401
"231","Ag3HDLHQRM0OKnhnStahIQ","2019-10","OK",1702,"dense",270.925028066127,"52220-52221",100.5,1.67380961369001,"L",-84.4138466496491,33.7650339310323
"232","OrBV8H0VY6DDKF6uCbVCgw","2019-10","OK",1702,"dense",270.925028066125,"52222-52223-52224",103,1.67380961369001,"L",-84.413845004186,33.7651325491174
"233","8NISo3xhHabLwIqOKk6GqA","2019-10","OK",1702,"dense",270.925028066127,"52225-52226",105.5,1.67380961369001,"L",-84.4138434241728,33.7652280654046
"234","1Tn8IM7tGZ6_lBSWePbiQw","2019-10","OK",1702,"dense",270.925028066122,"52227-52228",107.5,1.67380961369001,"L",-84.4138418619409,33.7653225087136
"235","YhAFgfcI0VQPILKciZI-Lg","2019-10","OK",1702,"dense",270.925028066127,"52229-52230",109.5,1.67380961369001,"L",-84.4138403829044,33.7654119223243
"236","foEuCRHdL_WbdMNb8RzyzQ","2019-10","OK",1702,"dense",270.925028066127,"52231-52232",111.5,1.67380961369001,"L",-84.4138388566879,33.765504187957
"237","jTItqsGlB3RnIQG7R14nhA","2019-10","OK",1702,"dense",270.925028066122,"52233-52234",113.5,1.67380961369001,"L",-84.4138373963897,33.7655924683897
"238","9hw3ZWWXyReJmLNsMwfxFA","2019-10","OK",1702,"dense",270.925028066807,"52235-52236",115.5,1.67380961369001,"L",-84.4138357952099,33.7656892654301
"239","wvRYqYvVwy7XiV8PTw1Iqg","2019-10","OK",1702,"dense",270.925028066127,"52237-52238",117.5,1.67380961369001,"L",-84.413834298673,33.7657797362348
"240","BbH74uDVwqZP3jrVjJzMzg","2019-10","OK",1702,"dense",270.925028066127,"52239-52240",119.5,1.67380961369001,"L",-84.4138327138685,33.7658753550625
"241","vYSlIFeBiGQilNYD8_j2tQ","2019-10","OK",1702,"dense",270.925028066125,"52241-52242-52243",122,1.67380961369001,"L",-84.4138311722396,33.7659678014517
"242","uZpKB-Qtn35fNJVbUOIR0Q","2019-10","OK",1702,"dense",270.925028066122,"52244-52245",124.5,1.67380961369001,"L",-84.413829649653,33.7660596221232
"243","IBqWG3byqejRSrTf5EM89A","2019-10","OK",1702,"dense",270.925028066127,"52246-52247",126.5,1.67380961369001,"L",-84.4138281641877,33.766150403472
"244","z00PcXsf58HhXsNMF-z-Tg","2019-10","OK",1702,"dense",270.925028066127,"52248-52249",128.5,1.67380961369001,"L",-84.4138267156982,33.7662389245103
"245","sRYjgjg7x9c_8EVlokqZTg","2019-10","OK",1702,"dense",270.925028066127,"52250-52251",130.5,1.67380961369001,"L",-84.4138245085448,33.7663738100605
"246","qnUp0TlbbuLuFkwW8J-xaw","2019-10","OK",1702,"dense",269.884726150923,"52252-52253",132.5,1.67380961369001,"L",-84.4138242599249,33.7664829449934
"247","wKssz8QeX3B9sq5UqUxZuw","2019-10","OK",1702,"dense",269.88472615159,"52254-52255",134.5,1.67380961369001,"L",-84.4138247998123,33.7665908624834
"248","SMSBI-swRokQ4Zcp-A5Vhw","2019-10","OK",1702,"dense",269.884726150923,"52256-52257",136.5,1.67380961369001,"L",-84.4138253001727,33.7666808310582
"249","7W7AcS1MuTSYxky8zdSwqw","2019-10","OK",1702,"dense",269.884726151368,"52258-52259-52260",139,1.67380961369001,"L",-84.4138258,33.7667707
"250","cGFR7B0LBJanKb9yrJxsOg","2019-10","OK",1702,"dense",269.884726151368,"52261-52262-52263",142,1.67380961369001,"L",-84.4138263225357,33.7668696242677
"251","nuDCzCH3-zeAufrS7dWuog","2019-10","OK",1702,"dense",269.884726151368,"52264-52265-52266",145,1.67380961369001,"L",-84.4138272726007,33.7670494865725
"252","DR0G0WucFKxiboWy6WGx6g","2019-10","OK",1702,"dense",269.884726150923,"52267-52268",147.5,1.67380961369001,"L",-84.4138277,33.7671304
"253","QypuOc0iS16wEpM_7KGttg","2019-10","OK",1702,"dense",269.88472615159,"52269-52270",149.5,1.67380961369001,"L",-84.4138285534767,33.7672922760801
"254","QypuOc0iS16wEpM_7KGttg","2019-10","OK",1702,"dense",89.8847261515899,"52269-52270-flip",5.5,1.67380961369001,"R",-84.4138285534767,33.7672922760801
"255","DR0G0WucFKxiboWy6WGx6g","2019-10","OK",1702,"dense",89.8847261509231,"52267-52268-flip",7.5,1.67380961369001,"R",-84.4138277,33.7671304
"256","nuDCzCH3-zeAufrS7dWuog","2019-10","OK",1702,"dense",89.8847261513677,"52264-52265-52266-flip",9.5,1.67380961369001,"R",-84.4138272726007,33.7670494865725
"257","cGFR7B0LBJanKb9yrJxsOg","2019-10","OK",1702,"dense",89.8847261513681,"52261-52262-52263-flip",11.5,1.67380961369001,"R",-84.4138263225357,33.7668696242677
"258","7W7AcS1MuTSYxky8zdSwqw","2019-10","OK",1702,"dense",89.8847261513677,"52258-52259-52260-flip",13.5,1.67380961369001,"R",-84.4138258,33.7667707
"259","SMSBI-swRokQ4Zcp-A5Vhw","2019-10","OK",1702,"dense",89.8847261509231,"52256-52257-flip",16,1.67380961369001,"R",-84.4138253001727,33.7666808310582
"260","wKssz8QeX3B9sq5UqUxZuw","2019-10","OK",1702,"dense",89.8847261515899,"52254-52255-flip",18,1.67380961369001,"R",-84.4138247998123,33.7665908624834
"261","qnUp0TlbbuLuFkwW8J-xaw","2019-10","OK",1702,"dense",89.8847261509231,"52252-52253-flip",19,1.67380961369001,"R",-84.4138242599249,33.7664829449934
"262","sRYjgjg7x9c_8EVlokqZTg","2019-10","OK",1702,"dense",90.925028066127,"52250-52251-flip",20.5,1.67380961369001,"R",-84.4138245085448,33.7663738100605
"263","z00PcXsf58HhXsNMF-z-Tg","2019-10","OK",1702,"dense",90.925028066127,"52248-52249-flip",22.5,1.67380961369001,"R",-84.4138267156982,33.7662389245103
"264","IBqWG3byqejRSrTf5EM89A","2019-10","OK",1702,"dense",90.925028066127,"52246-52247-flip",24,1.67380961369001,"R",-84.4138281641877,33.766150403472
"265","uZpKB-Qtn35fNJVbUOIR0Q","2019-10","OK",1702,"dense",90.9250280661215,"52244-52245-flip",25.5,1.67380961369001,"R",-84.413829649653,33.7660596221232
"266","vYSlIFeBiGQilNYD8_j2tQ","2019-10","OK",1702,"dense",90.9250280661252,"52241-52242-52243-flip",27.5,1.67380961369001,"R",-84.4138311722396,33.7659678014517
"267","BbH74uDVwqZP3jrVjJzMzg","2019-10","OK",1702,"dense",90.925028066127,"52239-52240-flip",29.5,1.67380961369001,"R",-84.4138327138685,33.7658753550625
"268","wvRYqYvVwy7XiV8PTw1Iqg","2019-10","OK",1702,"dense",90.925028066127,"52237-52238-flip",31,1.67380961369001,"R",-84.413834298673,33.7657797362348
"269","9hw3ZWWXyReJmLNsMwfxFA","2019-10","OK",1702,"dense",90.9250280668074,"52235-52236-flip",32.5,1.67380961369001,"R",-84.4138357952099,33.7656892654301
"270","jTItqsGlB3RnIQG7R14nhA","2019-10","OK",1702,"dense",90.9250280661215,"52233-52234-flip",34.5,1.67380961369001,"R",-84.4138373963897,33.7655924683897
"271","foEuCRHdL_WbdMNb8RzyzQ","2019-10","OK",1702,"dense",90.925028066127,"52231-52232-flip",36.5,1.67380961369001,"R",-84.4138388566879,33.765504187957
"272","YhAFgfcI0VQPILKciZI-Lg","2019-10","OK",1702,"dense",90.925028066127,"52229-52230-flip",38.5,1.67380961369001,"R",-84.4138403829044,33.7654119223243
"273","1Tn8IM7tGZ6_lBSWePbiQw","2019-10","OK",1702,"dense",90.9250280661215,"52227-52228-flip",40.5,1.67380961369001,"R",-84.4138418619409,33.7653225087136
"274","8NISo3xhHabLwIqOKk6GqA","2019-10","OK",1702,"dense",90.925028066127,"52225-52226-flip",42.5,1.67380961369001,"R",-84.4138434241728,33.7652280654046
"275","OrBV8H0VY6DDKF6uCbVCgw","2019-10","OK",1702,"dense",90.9250280661252,"52222-52223-52224-flip",44.5,1.67380961369001,"R",-84.413845004186,33.7651325491174
"276","Ag3HDLHQRM0OKnhnStahIQ","2019-10","OK",1702,"dense",90.925028066127,"52220-52221-flip",46.5,1.67380961369001,"R",-84.4138466496491,33.7650339310323
"277","QNeePudJJ-dEHrRVbc3hMg","2019-10","OK",1702,"dense",91.0282068292694,"52219-flip",48.5,1.67380961369001,"R",-84.4138484943275,33.7649260666401
"278","whGssfhd-7fgyKT5GMDyUw","2019-10","OK",1702,"dense",91.0282068279041,"52217-52218-flip",50.5,1.67380961369001,"R",-84.4138499796835,33.7648451372424
"279","jJW0Fr8q8zlAWoyPHes7GA","2019-10","OK",1702,"dense",91.0282068285837,"52215-52216-flip",52.5,1.67380961369001,"R",-84.4138513013701,33.7647731268033
"280","hrvljmiQwI-I8LlU4Fy6zg","2019-10","OK",1702,"dense",91.0282068285837,"52213-52214-flip",54.5,1.67380961369001,"R",-84.4138529844751,33.7646832056694
"281","F79ZB3x0EhzulvUjwTsHcw","2019-10","OK",1702,"dense",91.0282068279041,"52211-52212-flip",56.5,1.67380961369001,"R",-84.413855340822,33.764557316082
"282","-PXMtTTLYHSydjUX3jbVWg","2019-10","OK",1702,"dense",91.0282068285837,"52209-52210-flip",58.5,1.67380961369001,"R",-84.413857023927,33.7644673949481
"283","h9_776q2_N6YXVzdUvCbWA","2019-10","OK",1702,"dense",91.0282068283552,"52206-52207-52208-flip",60.5,1.67380961369001,"R",-84.413858707032,33.7643774738142
"284","KO3zqJcQMS1XImaJaq5ZEw","2019-10","OK",1702,"dense",91.0282068285837,"52204-52205-flip",63,1.67380961369001,"R",-84.4138605584475,33.7642785605669
"285","LNA8jhgkvqoDv75w3jKowg","2019-10","OK",1702,"dense",91.0282068279041,"52202-52203-flip",65.5,1.67380961369001,"R",-84.4138622244066,33.7641886823292
"286","CrI2NaW9HJn4acvd05bLYA","2019-10","OK",1702,"dense",91.0282068285837,"52200-52201-flip",67,1.67380961369001,"R",-84.4138638748022,33.7640987607764
"287","esS5fGGFLHHkMhqqQzUCmA","2019-10","OK",1702,"dense",91.0282068279041,"52198-52199-flip",69,1.67380961369001,"R",-84.4138657207694,33.7639997892898
"288","iZXdIP42ntPiZSfCZV7GeQ","2019-10","OK",1702,"dense",91.0282068285837,"52196-52197-flip",71.5,1.67380961369001,"R",-84.4138675901649,33.7639008762764
"289","_jsSJbdBnl7-b3bf7v7Ljw","2019-10","OK",1702,"dense",91.0282068283552,"52193-52194-52195-flip",74,1.67380961369001,"R",-84.4138694797021,33.7637996929862
"290","0q9OmoLhlnv8gv90bpuUdw","2019-10","OK",1702,"dense",91.0282068285837,"52191-52192-flip",76.5,1.67380961369001,"R",-84.4138714859476,33.763691787452
"291","3ledQaf7xZlTuWbgodlnjQ","2019-10","OK",1702,"dense",91.0282068283592,"52188-52189-52190-flip",78.5,1.67380961369001,"R",-84.4138734921931,33.7635838819178
"292","_HtqMbD2iHejoQPcHCPUvg","2019-10","OK",1702,"dense",91.028206827898,"52187-flip",80.5,1.67380961369001,"R",-84.4138754984386,33.7634759763836
"293","j0RyzQ2_guQsyUi9r7UEMw","2020-03","OK",1702,"dense",90.1373881275429,"52185-52186-flip",82.5,1.67380961369001,"R",-84.413876,33.7633613513789
"294","buoQmzpN-zxVyyXWmiTyVA","2020-03","OK",1702,"dense",90.1373881282211,"52182-52183-52184-flip",84.5,1.67380961369001,"R",-84.413876,33.7632744220307
"295","Nnat0BhduQl_OLWOYx8lSg","2020-03","OK",1702,"dense",90.1373881275429,"52180-52181-flip",87,1.67380961369001,"R",-84.413876,33.76316025527
"296","6PISvZj3nucJw3a8qMUMqQ","2020-03","OK",1702,"dense",90.1373881282216,"52178-52179-flip",89.5,1.67380961369001,"R",-84.413876,33.7630624945474
"297","Jmt1hWCoXek6DTrVqfO68w","2020-03","OK",1702,"dense",90.1373881282208,"52176-52177-flip",91.5,1.67380961369001,"R",-84.413876,33.7629763359228
"298","K5oTL6IWl0DMpbXbXgT36w","2020-03","OK",1702,"dense",90.1373881275429,"52174-52175-flip",93.5,1.67380961369001,"R",-84.413876,33.7628869180758
"299","uAx-nqy1sdK071aNlPXlvQ","2020-03","OK",1702,"dense",90.1373881282216,"52172-52173-flip",95.5,1.67380961369001,"R",-84.413876,33.7628365
"300","4AYlRWQZ6JTTt2rK-Sku3Q","2020-03","OK",1702,"dense",90.1373881282208,"52170-52171-flip",97.5,1.67380961369001,"R",-84.413876,33.7627083980291
"301","g4_aZod6ZAf0iRC5xQ6bZA","2020-03","OK",1702,"dense",90.1373881275429,"52168-52169-flip",99,1.67380961369001,"R",-84.413876,33.7626184660097
"302","MMoiLhHEk6jqsCohQkYqPA","2020-03","OK",1702,"dense",90.1373881282216,"52166-52167-flip",100.5,1.67380961369001,"R",-84.413876,33.7625284901457
"303","6bLJg0yWucgelICoVqf1Qw","2020-03","OK",1702,"dense",90.1373881275429,"52164-52165-flip",103,1.67380961369001,"R",-84.413876,33.7624385581263
"304","A6Z_g803A3nbf2OVwjjiIA","2020-03","OK",1702,"dense",90.1373881282208,"52162-52163-flip",105.5,1.67380961369001,"R",-84.413876,33.7623486261069
"305","qbW1HX03s7a_HiS193AytQ","2020-03","OK",1702,"dense",90.1373881282216,"52160-52161-flip",107.5,1.67380961369001,"R",-84.413876,33.7622586940874
"306","ZS4gV41i4KDuy_M_Df-2uA","2020-03","OK",1702,"dense",90.1373881275429,"52158-52159-flip",109.5,1.67380961369001,"R",-84.413876,33.762168762068
"307","gOaoeeBi3yImWi4IIiAWEQ","2020-03","OK",1702,"dense",90.1373881282216,"52156-52157-flip",111.5,1.67380961369001,"R",-84.413876,33.7620788300486
"308","-BV6kiw2VhEuWeTn5fDM2g","2020-03","OK",1702,"dense",90.1373881275421,"52154-52155-flip",113.5,1.67380961369001,"R",-84.413876,33.7619888980292
"309","x0jTejhUS1nqRQ9BgGfSBg","2020-03","OK",1702,"dense",90.1373881282216,"52152-52153-flip",115.5,1.67380961369001,"R",-84.413876,33.7618989660097
"310","E0NwAvx3_0sJXCG2R11AoQ","2020-03","OK",1702,"dense",91.7119696139691,"52151-flip",117.5,1.67380961369001,"R",-84.413876,33.761854
"311","p7VaENhveFfOHAyJiXZMwQ","2020-03","OK",1702,"dense",91.7119696139896,"52149-52150-flip",119.5,1.67380961369001,"R",-84.4138789501404,33.761764095721
"312","0L2AaGTBs1e5ZqRB_pBxQw","2020-03","OK",1702,"dense",91.7119696132948,"52147-52148-flip",122,1.67380961369001,"R",-84.4138819000936,33.7616741971473
"313","vJpJQ4ma7JKgSOqnWjb2dw","2020-03","OK",1702,"dense",91.7119696139794,"52145-52146-flip",124.5,1.67380961369001,"R",-84.4138848500468,33.7615842985737
"314","ic4US6TotA2RkPWxj3X92g","2020-03","OK",1702,"dense",91.7119696139896,"52144-flip",126.5,1.67380961369001,"R",-84.4138878,33.7614944
"315","nAZI3KTv2wQRWFZNo3WE4A","2020-03","OK",1702,"dense",114.152364121064,"52142-52143-flip",128.5,1.67380961369001,"R",-84.4139139,33.761395
"316","XewT7OY4dLWJq5-RBwppWQ","2020-03","OK",1702,"dense",120.097781677183,"52140-52141-flip",130.5,1.67380961369001,"R",-84.4139698941932,33.7613121964658
"317","nvdUcxe-olnS2xUMYtU5Kw","2020-03","OK",1702,"dense",107.946750460353,"52139-flip",132.5,1.67380961369001,"R",-84.4140196309162,33.7612192404436
"318","qWMfU_leDB805z49SWoSRg","2020-03","OK",1702,"dense",90.7274556820574,"52138-flip",134.5,1.67380961369001,"R",-84.4140336,33.7611758
"319","4Eh7XGCjVxxbftymTZUn-g","2020-03","OK",1702,"dense",90.7274556811269,"52135-52136-52137-flip",136.5,1.67380961369001,"R",-84.414036784897,33.7610394561462
"320","qFxlzTKblN8weRXHM2TteQ","2020-03","OK",1702,"dense",90.7274556813617,"52133-52134-flip",139,1.67380961369001,"R",-84.4140388762811,33.7609509714033
"321","fvaofDjehNO1ElmfVpmbVQ","2020-03","OK",1702,"dense",90.7274556813572,"52131-52132-flip",142,1.67380961369001,"R",-84.414041025427,33.7608610571344
"322","Vd54nXkij_yRMnksALAqtQ","2020-03","OK",1702,"dense",90.7274556813617,"52129-52130-flip",145,1.67380961369001,"R",-84.4140431494721,33.7607711725986
"323","v2bjB1odAwGNkpiaTZofIQ","2020-03","OK",1702,"dense",90.7274556813572,"52127-52128-flip",147.5,1.67380961369001,"R",-84.4140452694484,33.7606804174916
"324","TIXPqL37kSokQuQCoHBRVA","2020-03","OK",1702,"dense",90.7274556813617,"52125-52126-flip",149.5,1.67380961369001,"R",-84.4140475988018,33.760581363445
"325","TIXPqL37kSokQuQCoHBRVA","2020-03","OK",1702,"dense",270.727455681362,"52125-52126",5.5,1.67380961369001,"T",-84.4140475988018,33.760581363445
"326","v2bjB1odAwGNkpiaTZofIQ","2020-03","OK",1702,"dense",270.727455681357,"52127-52128",7.5,1.67380961369001,"T",-84.4140452694484,33.7606804174916
